109,264,Black,Marsh Hulk,Dragons of Tarkir,Creature - Zombie Ogre,4\6,4kk,Megamorph 6Black (You may cast this card face down as a 2/2 creature for 3. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.),*,c,*,10/11/17 0:00,10/11/17 0:00
110,264,Black,Mind Rot,Dragons of Tarkir,Sorcery ,,2k,Target player discards two cards.,*,c,*,10/11/17 0:00,10/11/17 0:00
111,264,Black,Minister of Pain,Dragons of Tarkir,Creature - Human Shaman,2\3,2k,"Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Minister of Pain exploits a creature, creatures your opponents control get -1/-1 until end of turn.",*,u,*,10/11/17 0:00,10/11/17 0:00
112,264,Black,Pitiless Horde,Dragons of Tarkir,Creature - Orc Berserker,5\3,2k,"At the beginning of your upkeep, you lose 2 life.
Dash 2BlackBlack (You may cast this spell for its dash cost. If you do, it gains haste, and it's returned from the battlefield to its owner's hand at the beginning of the next end step.)",*,r,*,10/11/17 0:00,10/11/17 0:00
113,264,Black,Qarsi Sadist,Dragons of Tarkir,Creature - Human Cleric,1\3,1k,"Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Qarsi Sadist exploits a creature, target opponent loses 2 life and you gain 2 life.",*,c,*,10/11/17 0:00,10/11/17 0:00
114,264,Black,Rakshasa Gravecaller,Dragons of Tarkir,Creature - Cat Demon,3\6,4k,"Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Rakshasa Gravecaller exploits a creature, create two 2/2 black Zombie creature tokens.",*,u,*,10/11/17 0:00,10/11/17 0:00
115,264,Black,Reckless Imp,Dragons of Tarkir,Creature - Imp,2\2,2k,"Flying
Reckless Imp can't block.
Dash 1Black (You may cast this spell for its dash cost. If you do, it gains haste, and it's returned from the battlefield to its owner's hand at the beginning of the next end step.)",*,c,*,10/11/17 0:00,10/11/17 0:00
116,264,Black,Risen Executioner,Dragons of Tarkir,Creature - Zombie Warrior,4\3,2kk,"Risen Executioner can't block.
Other Zombie creatures you control get +1/+1.
You may cast Risen Executioner from your graveyard if you pay 1 more to cast it for each other creature card in your graveyard.",*,m,*,10/11/17 0:00,10/11/17 0:00
117,264,Black,Self-Inflicted Wound,Dragons of Tarkir,Sorcery ,,1k,"Target opponent sacrifices a green or white creature. If that player does, he or she loses 2 life.",*,u,*,10/11/17 0:00,10/11/17 0:00
118,264,Black,Shambling Goblin,Dragons of Tarkir,Creature - Zombie Goblin,1\1,k,"When Shambling Goblin dies, target creature an opponent controls gets -1/-1 until end of turn.",*,c,*,10/11/17 0:00,10/11/17 0:00
119,264,Black,Sibsig Icebreakers,Dragons of Tarkir,Creature - Zombie,2\3,2k,"When Sibsig Icebreakers enters the battlefield, each player discards a card.",*,c,*,10/11/17 0:00,10/11/17 0:00
120,264,Black,"Sidisi, Undead Vizier",Dragons of Tarkir,Legendary Creature - Zombie Naga,4\6,3kk,"Deathtouch
Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Sidisi, Undead Vizier exploits a creature, you may search your library for a card, put it into your hand, then shuffle your library.",*,c,*,10/11/17 0:00,10/11/17 0:00
121,264,Black,Silumgar Assassin,Dragons of Tarkir,Creature - Human Assassin,2\1,1k,"Creatures with power greater than Silumgar Assassin's power can't block it.
Megamorph 2Black (You may cast this card face down as a 2/2 creature for 3. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)
When Silumgar Assassin is turned face up, destroy target creature with power 3 or less an opponent controls.",*,r,*,10/11/17 0:00,10/11/17 0:00
122,264,Black,Silumgar Butcher,Dragons of Tarkir,Creature - Zombie Djinn ,3\3,4k,"Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Silumgar Butcher exploits a creature, target creature gets -3/-3 until end of turn.",*,c,*,10/11/17 0:00,10/11/17 0:00
123,264,Black,Ukud Cobra,Dragons of Tarkir,Creature - Snake,2\5,3k,Deathtouch,*,u,*,10/11/17 0:00,10/11/17 0:00
124,264,Black,Ultimate Price,Dragons of Tarkir,Instant ,,1k,Destroy target monocolored creature.,*,u,*,10/11/17 0:00,10/11/17 0:00
125,264,Black,Virulent Plague,Dragons of Tarkir,Enchantment ,,2k,Creature tokens get -2/-2.,*,u,*,10/11/17 0:00,10/11/17 0:00
126,264,Black,Vulturous Aven,Dragons of Tarkir,Creature - Bird Shaman,2\3,3k,"Exploit (When this creature enters the battlefield, you may sacrifice a creature.)
When Vulturous Aven exploits a creature, you draw two cards and you lose 2 life.",*,c,*,10/11/17 0:00,10/11/17 0:00
127,264,Black,Wandering Tombshell,Dragons of Tarkir,Creature - Zombie Turtle,1\6,3k,Creature � Zombie Turtle (1/6),*,c,*,10/11/17 0:00,10/11/17 0:00
128,264,Red,Atarka Efreet,Dragons of Tarkir,Creature _ Efreet Shaman,5\1,3r,"Megamorph 2Red (You may cast this card face down as a 2/2 creature for 3. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)
When Atarka Efreet is turned face up, it deals 1 damage to target creature or player.",*,c,*,10/11/17 0:00,10/11/17 0:00
129,264,Red,Atarka Pummeler,Dragons of Tarkir,Creature _ Ogre Warrior,4\5,4r,Formidable � 3RedRed: Creatures you control gain menace until end of turn. Activate this ability only if creatures you control have total power 8 or greater. (They can't be blocked except by two or more creatures.),*,u,*,10/11/17 0:00,10/11/17 0:00
130,264,Red,Berserkers' Onslaught,Dragons of Tarkir,Enchantment,,3rr,"Enchantment, Attacking creatures you control have double strike.",*,r,*,10/11/17 0:00,10/11/17 0:00
132,264,Red,Commune with Lava,Dragons of Tarkir,Instant ,,xrr,"Instant 
Exile the top X cards of your library. Until the end of your next turn, you may play those cards.",*,r,*,10/11/17 0:00,10/11/17 0:00
132,264,Red,Crater Elemental,Dragons of Tarkir,Creature _ Elemental,0\6,2r,"Creature � Elemental (0/6) 
Red, Tap, Sacrifice Crater Elemental: Crater Elemental deals 4 damage to target creature.
Formidable � 2Red: Crater Elemental has base power 8 until end of turn. Activate this ability only if creatures you control have total power 8 or greater.",*,r,*,10/11/17 0:00,10/11/17 0:00
133,264,Red,Descent of the Dragons,Dragons of Tarkir,Sorcery,,4rr,"Destroy any number of target creatures. For each creature destroyed this way, its controller creates a 4/4 red Dragon creature token with flying.",*,m,*,10/11/17 0:00,10/11/17 0:00
134,264,Red,Draconic Roar,Dragons of Tarkir,Instant,,1r,"As an additional cost to cast Draconic Roar, you may reveal a Dragon card from your hand.
Draconic Roar deals 3 damage to target creature. If you revealed a Dragon card or controlled a Dragon as you cast Draconic Roar, Draconic Roar deals 3 damage to that creature's controller.",*,u,*,10/11/17 0:00,10/11/17 0:00
135,264,Red,Dragon Fodder,Dragons of Tarkir,Sorcery,,1r,Create two 1/1 red Goblin creature tokens.,*,c,*,10/11/17 0:00,10/11/17 0:00
136,264,Red,Dragon Tempest,Dragons of Tarkir,Enchantment,,1r,"Whenever a creature with flying enters the battlefield under your control, it gains haste until end of turn.
Whenever a Dragon enters the battlefield under your control, it deals X damage to target creature or player, where X is the number of Dragons you control.",*,r,*,10/11/17 0:00,10/11/17 0:00
137,264,Red,Dragon Whisperer,Dragons of Tarkir,Creature _ Human Shaman,2\2,rr,"Creature � Human Shaman (2/2) 
Red: Dragon Whisperer gains flying until end of turn.
1Red: Dragon Whisperer gets +1/+0 until end of turn.
Formidable � 4RedRed: Create a 4/4 red Dragon creature token with flying. Activate this ability only if creatures you control have total power 8 or greater.",*,m,*,10/11/17 0:00,10/11/17 0:00
138,264,Red,Dragonlord's Servant,Dragons of Tarkir,Creature - Goblin Shaman,1\3,1r,"Creature � Goblin Shaman (1/3) 
Dragon spells you cast cost 1 less to cast.",*,u,*,10/11/17 0:00,10/11/17 0:00
139,264,Red,Hardened Berserker,Dragons of Tarkir,Creature - Human Berserker,3\2,2r,"Creature � Human Berserker (3/2)
Whenever Hardened Berserker attacks, the next spell you cast this turn costs 1 less to cast.",*,c,*,10/11/17 0:00,10/11/17 0:00
140,264,Red,Impact Tremors,Dragons of Tarkir,Enchantment,,1r,"Whenever a creature enters the battlefield under your control, Impact Tremors deals 1 damage to each opponent.",*,c,*,10/11/17 0:00,10/11/17 0:00
141,264,Red,Ire Shaman,Dragons of Tarkir,Creature - Orc Shaman,2\1,1r,"Menace (This creature can't be blocked except by two or more creatures.)
Megamorph Red (You may cast this card face down as a 2/2 creature for 3. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)
When Ire Shaman is turned face up, exile the top card of your library. Until end of turn, you may play that card.",*,r,*,10/11/17 0:00,10/11/17 0:00
142,264,Red,Kindled Fury,Dragons of Tarkir,Instant ,,r,Target creature gets +1/+0 and gains first strike until end of turn.,*,c,*,10/11/17 0:00,10/11/17 0:00
143,264,Red,Kolaghan Aspirant,Dragons of Tarkir,Creature - Human Warrior,2\1,1r,"Creature � Human Warrior (2/1)
Whenever Kolaghan Aspirant becomes blocked by a creature, Kolaghan Aspirant deals 1 damage to that creature.",*,c,*,10/11/17 0:00,10/11/17 0:00
144,264,Red,Kolaghan Forerunners,Dragons of Tarkir,Creature - Human Berserker,*\3,2r,"Trample
Kolaghan Forerunners's power is equal to the number of creatures you control.
Dash 2Red (You may cast this spell for its dash cost. If you do, it gains haste, and it's returned from the battlefield to its owner's hand at the beginning of the next end step.)",*,u,*,10/11/17 0:00,10/11/17 0:00
145,264,Red,Kolaghan Stormsinger,Dragons of Tarkir,Creature - Human Shaman,1\1,r,"Haste
Megamorph Red (You may cast this card face down as a 2/2 creature for 3. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)
When Kolaghan Stormsinger is turned face up, target creature gains haste until end of turn.",*,c,*,10/11/17 0:00,10/11/17 0:00
146,264,Red,Lightning Berserker,Dragons of Tarkir,Creature - Human Berserker,1\1,r,"Red: Lightning Berserker gets +1/+0 until end of turn.
Dash Red (You may cast this spell for its dash cost. If you do, it gains haste, and it's returned from the battlefield to its owner's hand at the beginning of the next end step.)",*,u,*,10/11/17 0:00,10/11/17 0:00
147,264,Red,Lose Calm,Dragons of Tarkir,Sorcery,,3r,Gain control of target creature until end of turn. Untap that creature. It gains haste and menace until end of turn. (A creature with menace can't be blocked except by two or more creatures.),*,c,*,10/11/17 0:00,10/11/17 0:00
148,264,Red,Magmatic Chasm,Dragons of Tarkir,Sorcery,,1r,Creatures without flying can't block this turn.,*,c,*,10/11/17 0:00,10/11/17 0:00
149,264,Red,Qal Sisma Behemoth,Dragons of Tarkir,Creature - Ogre Warrior,5\5,2r,Qal Sisma Behemoth can't attack or block unless you pay 2.,*,u,*,10/11/17 0:00,10/11/17 0:00
150,264,Red,Rending Volley,Dragons of Tarkir,Instant ,,r,"Instant 
Rending Volley can't be countered by spells or abilities.
Rending Volley deals 4 damage to target white or blue creature.",*,u,*,10/11/17 0:00,10/11/17 0:00
151,264,Red,Roast,Dragons of Tarkir,Sorcery ,,1r,Roast deals 5 damage to target creature without flying.,*,u,*,10/11/17 0:00,10/11/17 0:00
152,264,Red,Sabertooth Outrider,Dragons of Tarkir,Creature - Human Warrior,4\2,3r,"Trample
Formidable � Whenever Sabertooth Outrider attacks, if creatures you control have total power 8 or greater, Sabertooth Outrider gains first strike until end of turn.",*,c,*,10/11/17 0:00,10/11/17 0:00
153,264,Red,Sarkhan's Rage,Dragons of Tarkir,Instant,,4r,"Sarkhan's Rage deals 5 damage to target creature or player. If you control no Dragons, Sarkhan's Rage deals 2 damage to you.",*,c,*,10/11/17 0:00,10/11/17 0:00
154,264,Red,Sarkhan's Triumph,Dragons of Tarkir,Instant,,2r,"Search your library for a Dragon creature card, reveal it, put it into your hand, then shuffle your library.",*,u,*,10/11/17 0:00,10/11/17 0:00
155,264,Red,Screamreach Brawler,Dragons of Tarkir,Creature - Orc Berserker,2\3,2r,"Dash 1Red (You may cast this spell for its dash cost. If you do, it gains haste, and it's returned from the battlefield to its owner's hand at the beginning of the next end step.)",*,c,*,10/11/17 0:00,10/11/17 0:00
156,264,Red,Seismic Rupture,Dragons of Tarkir,Sorcery ,,2r,Seismic Rupture deals 2 damage to each creature without flying.,*,u,*,10/11/17 0:00,10/11/17 0:00
157,264,Red,Sprinting Warbrute,Dragons of Tarkir,Creature - Ogre Berserker,5\4,4r,"Sprinting Warbrute attacks each turn if able.
Dash 3Red (You may cast this spell for its dash cost. If you do, it gains haste, and it's returned from the battlefield to its owner's hand at the beginning of the next end step.)",*,c,*,10/11/17 0:00,10/11/17 0:00
158,264,Red,Stormcrag Elemental,Dragons of Tarkir,Creature - Elemental,5\5,5r,"Trample
Megamorph 4RedRed (You may cast this card face down as a 2/2 creature for 3. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)",*,u,*,10/11/17 0:00,10/11/17 0:00
159,264,Red,Stormwing Dragon,Dragons of Tarkir,Creature - Dragon,3\3,5r,"Flying, first strike
Megamorph 5RedRed (You may cast this card face down as a 2/2 creature for 3. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)
When Stormwing Dragon is turned face up, put a +1/+1 counter on each other Dragon creature you control.",*,u,*,10/11/17 0:00,10/11/17 0:00
160,264,Red,Summit Prowler,Dragons of Tarkir,Creature - Yeti,4\3,2rr,"Do you not hunt the yetis of the high peaks, stripling? Their meat is as tender as a bear's and their blood as warming as fire. They are prey that will please Atarka.""
�Surrak, the Hunt Caller",*,c,*,10/11/17 0:00,10/11/17 0:00
161,264,Red,Tail Slash,Dragons of Tarkir,Instant ,,2r,Target creature you control deals damage equal to its power to target creature you don't control.,*,c,*,10/11/17 0:00,10/11/17 0:00
162,264,Red,Thunderbreak Regent,Dragons of Tarkir,Creature - Dragon,4\4,2rr,"Flying
Whenever a Dragon you control becomes the target of a spell or ability an opponent controls, Thunderbreak Regent deals 3 damage to that player.",*,r,*,10/11/17 0:00,10/11/17 0:00
163,264,Red,Tormenting Voice,Dragons of Tarkir,Sorcery ,,1r,"As an additional cost to cast Tormenting Voice, discard a card.
Draw two cards.",*,c,*,10/11/17 0:00,10/11/17 0:00
163,264,Red,Vandalize,Dragons of Tarkir,Sorcery ,,4r,"Choose one or both �
- Destroy target artifact.
- Destroy target land.",*,c,*,10/11/17 0:00,10/11/17 0:00
164,264,Red,Twin Bolt,Dragons of Tarkir,Instant,,1r,Twin Bolt deals 2 damage divided as you choose among one or two target creatures and/or players.,*,c,*,10/11/17 0:00,10/11/17 0:00
166,264,Red,Volcanic Rush,Dragons of Tarkir,Instant ,,4r,Attacking creatures get +2/+0 and gain trample until end of turn.,*,c,*,10/11/17 0:00,10/11/17 0:00
167,264,Red,Volcanic Vision,Dragons of Tarkir,Sorcery,,5rr,Return target instant or sorcery card from your graveyard to your hand. Volcanic Vision deals damage equal to that card's converted mana cost to each creature your opponents control. Exile Volcanic Vision.,*,r,*,10/11/17 0:00,10/11/17 0:00
168,264,Red,Warbringer,Dragons of Tarkir,Creature - Orc Berserker,3\3,3r,"Dash costs you pay cost 2 less (as long as this creature is on the battlefield).
Dash 2Red (You may cast this spell for its dash cost. If you do, it gains haste, and it's returned from the battlefield to its owner's hand at the beginning of the next end step.)",*,u,*,10/11/17 0:00,10/11/17 0:00
169,264,Red,Zurgo Bellstriker,Dragons of Tarkir,Legendary Creature - Orc Warrior,2\2,r,"Zurgo Bellstriker can't block creatures with power 2 or greater.
Dash 1Red (You may cast this spell for its dash cost. If you do, it gains haste, and it's returned from the battlefield to its owner's hand at the beginning of the next end step.)",*,r,*,10/11/17 0:00,10/11/17 0:00
170,264,Green,Aerie Bowmasters,Dragons of Tarkir,Creature _ Hound Archer,3\4,2gg,"Reach (This creature can block creatures with flying.)
Megamorph 5Green (You may cast this card face down as a 2/2 creature for 3. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)",*,c,*,10/11/17 0:00,10/11/17 0:00
171,264,Green,Ainok Artillerist,Dragons of Tarkir,Creature _ Hound Archer,4\1,2g,Ainok Artillerist has reach as long as it has a +1/+1 counter on it. (It can block creatures with flying.),*,c,*,10/11/17 0:00,10/11/17 0:00
172,264,Green,Ainok Survivalist,Dragons of Tarkir,Creature _ Hound Shaman,2\1,1g,Megamorph 1Green (You may cast this card face down as a 2/2 creature for 3. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.),*,u,*,10/11/17 0:00,10/11/17 0:00
173,264,Green,Assault Formation,Dragons of Tarkir,Enchantment ,,1g,Each creature you control assigns combat damage equal to its toughness rather than its power.,*,r,*,10/11/17 0:00,10/11/17 0:00
174,264,Green,Atarka Beastbreaker,Dragons of Tarkir,Creature _ Human Warrior,2\2,1g,Formidable  4Green: Atarka Beastbreaker gets +4/+4 until end of turn. Activate this ability only if creatures you control have total power 8 or greater.,*,c,*,10/11/17 0:00,10/11/17 0:00
175,264,Green,Avatar of the Resolute,Dragons of Tarkir,Creature _ Avatar,3\2,gg,"Reach, trample
Avatar of the Resolute enters the battlefield with a +1/+1 counter on it for each other creature you control with a +1/+1 counter on it.",*,r,*,10/11/17 0:00,10/11/17 0:00
176,264,Green,Circle of Elders,Dragons of Tarkir,Creature _ Human Shaman,2\4,2gg,"Vigilance
Formidable � Tap: Add ColorlessColorlessColorless to your mana pool. Activate this ability only if creatures you control have total power 8 or greater.",*,u,*,10/11/17 0:00,10/11/17 0:00
177,264,Green,Collected Company,Dragons of Tarkir,Instant,,3g,"Instant 
Look at the top six cards of your library. Put up to two creature cards with converted mana cost 3 or less from among them onto the battlefield. Put the rest on the bottom of your library in any order.",*,r,*,10/11/17 0:00,10/11/17 0:00
178,264,Green,Colossodon Yearling,Dragons of Tarkir,Creature _ Beast,2\4,2g,*,*,c,*,10/11/17 0:00,10/11/17 0:00
179,264,Green,Conifer Strider,Dragons of Tarkir,Creature _ Elemental,5\1,3g,"Creature � Elemental (5/1)
Hexproof (This creature can't be the target of spells or abilities your opponents control.)",*,c,*,10/11/17 0:00,10/11/17 0:00
180,264,Green,Deathmist Raptor,Dragons of Tarkir,Creature _ Lizard Beast,3\3,1gg,"Deathtouch
Whenever a permanent you control is turned face up, you may return Deathmist Raptor from your graveyard to the battlefield face up or face down.
Megamorph 4Green (You may cast this card face down as a 2/2 creature for 3. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)",*,m,*,10/11/17 0:00,10/11/17 0:00
181,264,Green,Den Protector,Dragons of Tarkir,Creature _ Human Warrior,2\1,1g,"Creatures with power less than Den Protector's power can't block it.
Megamorph 1Green (You may cast this card face down as a 2/2 creature for 3. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)
When Den Protector is turned face up, return target card from your graveyard to your hand.
Dragons of Tarkir (Rare)",*,r,*,10/11/17 0:00,10/11/17 0:00
182,264,Green,Display of Dominance,Dragons of Tarkir,Instant,,1g,"Choose one �
- Destroy target blue or black noncreature permanent.
- Permanents you control can't be the targets of blue or black spells your opponents control this turn.",*,u,*,10/11/17 0:00,10/11/17 0:00
183,264,Green,Dragon-Scarred Bear,Dragons of Tarkir,Creature - Bear,3\2,2g,Formidable � 1Green: Regenerate Dragon-Scarred Bear. Activate this ability only if creatures you control have total power 8 or greater.,*,c,*,10/11/17 0:00,10/11/17 0:00
184,264,Green,Dromoka's Gift,Dragons of Tarkir,Instant,,4g,Bolster 4. (Choose a creature with the least toughness among creatures you control and put four +1/+1 counters on it.),*,u,*,10/11/17 0:00,10/11/17 0:00
185,264,Green,Epic Confrontation,Dragons of Tarkir,Sorcery ,,1g,Target creature you control gets +1/+2 until end of turn. It fights target creature you don't control. (Each deals damage equal to its power to the other.),*,c,*,10/11/17 0:00,10/11/17 0:00
186,264,Green,Explosive Vegetation,Dragons of Tarkir,Sorcery,,3g,Search your library for up to two basic land cards and put them onto the battlefield tapped. Then shuffle your library.,*,u,*,10/11/17 0:00,10/11/17 0:00
187,264,Green,Foe-Razer Regent,Dragons of Tarkir,Creature - Dragon,4\5,5gg,"Flying
When Foe-Razer Regent enters the battlefield, you may have it fight target creature you don't control.
Whenever a creature you control fights, put two +1/+1 counters on it at the beginning of the next end step.",*,r,*,10/11/17 0:00,10/11/17 0:00
188,264,Green,Glade Watcher,Dragons of Tarkir,Creature - Elemental,3\3,1g,"Defender
Formidable � Green: Glade Watcher can attack this turn as though it didn't have defender. Activate this ability only if creatures you control have total power 8 or greater.",*,c,*,10/11/17 0:00,10/11/17 0:00
189,264,Green,Guardian Shield-Bearer,Dragons of Tarkir,Creature - Human Soldier,2\1,1g,"Megamorph 3Green (You may cast this card face down as a 2/2 creature for 3. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)
When Guardian Shield-Bearer is turned face up, put a +1/+1 counter on another target creature you control.",*,c,*,10/11/17 0:00,10/11/17 0:00
190,264,Green,Herdchaser Dragon,Dragons of Tarkir,Creature - Dragon,3\3,5g,"Flying, trample
Megamorph 5GreenGreen (You may cast this card face down as a 2/2 creature for 3. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)
When Herdchaser Dragon is turned face up, put a +1/+1 counter on each other Dragon creature you control.",*,u,*,10/11/17 0:00,10/11/17 0:00
191,264,Green,Inspiring Call,Dragons of Tarkir,Instant ,,2g,"Draw a card for each creature you control with a +1/+1 counter on it. Those creatures gain indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy them.)",*,u,*,10/11/17 0:00,10/11/17 0:00
192,264,Green,Lurking Arynx,Dragons of Tarkir,Creature - Cat Beast,3\5,4g,"Creature � Cat Beast (3/5) 
Formidable � 2Green: Target creature blocks Lurking Arynx this turn if able. Activate this ability only if creatures you control have total power 8 or greater.",*,u,*,10/11/17 0:00,10/11/17 0:00
193,264,Green,Naturalize,Dragons of Tarkir,Instant,,1g,Destroy target artifact or enchantment.,*,c,*,10/11/17 0:00,10/11/17 0:00
194,264,Green,Obscuring Aether,Dragons of Tarkir,Enchantment ,,g,"Face-down creature spells you cast cost 1 less to cast.
1Green: Turn Obscuring Aether face down. (It becomes a 2/2 creature.)",*,r,*,10/11/17 0:00,10/11/17 0:00
195,264,Green,Pinion Feast,Dragons of Tarkir,Instant ,,4g,Destroy target creature with flying. Bolster 2. (Choose a creature with the least toughness among creatures you control and put two +1/+1 counters on it.),*,c,*,10/11/17 0:00,10/11/17 0:00
196,264,Green,Press the Advantage,Dragons of Tarkir,Instant,,2gg,Up to two target creatures each get +2/+2 and gain trample until end of turn.,*,u,*,10/11/17 0:00,10/11/17 0:00
197,264,Green,Revealing Wind,Dragons of Tarkir,Instant,,2g,"Instant 
Prevent all combat damage that would be dealt this turn. You may look at each face-down creature that's attacking or blocking.",*,c,*,10/11/17 0:00,10/11/17 0:00
198,264,Green,Salt Road Ambushers,Dragons of Tarkir,Creature - Hound Warrior,3\3,3g,"Whenever another permanent you control is turned face up, if it's a creature, put two +1/+1 counters on it.
Megamorph 3GreenGreen (You may cast this card face down as a 2/2 creature for 3. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.)",*,u,*,10/11/17 0:00,10/11/17 0:00
199,264,Green,Salt Road Quartermasters,Dragons of Tarkir,Creature - Human Soldier,1\1,2g,"Salt Road Quartermasters enters the battlefield with two +1/+1 counters on it.
2Green, Remove a +1/+1 counter from Salt Road Quartermasters: Put a +1/+1 counter on target creature.",*,u,*,10/11/17 0:00,10/11/17 0:00
200,264,Green,Sandsteppe Scavenger,Dragons of Tarkir,Creature - Hound Scout,2\2,4g,"When Sandsteppe Scavenger enters the battlefield, bolster 2. (Choose a creature with the least toughness among creatures you control and put two +1/+1 counters on it.)",*,c,*,10/11/17 0:00,10/11/17 0:00
201,264,Green,Scaleguard Sentinels,Dragons of Tarkir,Creature - Human Soldier,2\3,gg,"As an additional cost to cast Scaleguard Sentinels, you may reveal a Dragon card from your hand.
Scaleguard Sentinels enters the battlefield with a +1/+1 counter on it if you revealed a Dragon card or controlled a Dragon as you cast Scaleguard Sentinels.",*,u,*,10/11/17 0:00,10/11/17 0:00
202,264,Green,Segmented Krotiq,Dragons of Tarkir,Creature - Insect,6\5,5g,Megamorph 6Green (You may cast this card face down as a 2/2 creature for 3. Turn it face up any time for its megamorph cost and put a +1/+1 counter on it.),*,c,*,10/11/17 0:00,10/11/17 0:00
203,264,Green,Servant of the Scale,Dragons of Tarkir,Creature - Human Soldier,0\0,g,"Servant of the Scale enters the battlefield with a +1/+1 counter on it.
When Servant of the Scale dies, put X +1/+1 counters on target creature you control, where X is the number of +1/+1 counters on Servant of the Scale.",*,c,*,10/11/17 0:00,10/11/17 0:00
204,264,Green,Shaman of Forgotten Ways,Dragons of Tarkir,Creature - Human Shaman,2\3,2g,"Tap: Add two mana in any combination of colors to your mana pool. Spend this mana only to cast creature spells.
Formidable � 9GreenGreen, Tap: Each player's life total becomes the number of creatures he or she controls. Activate this ability only if creatures you control have total power 8 or greater.",*,m,*,10/11/17 0:00,10/11/17 0:00
205,264,Green,Shape the Sands,Dragons of Tarkir,Instant,,g,Target creature gets +0/+5 and gains reach until end of turn. (It can block creatures with flying.),*,c,*,10/11/17 0:00,10/11/17 0:00
206,264,Green,Sheltered Aerie,Dragons of Tarkir,Enchantment - Aura ,,2g,"Enchanted land has ""Tap: Add two mana of any one color to your mana pool.""",*,c,*,10/11/17 0:00,10/11/17 0:00
207,264,Green,Sight of the Scalelords,Dragons of Tarkir,Enchantment,,4g,"At the beginning of combat on your turn, creatures you control with toughness 4 or greater get +2/+2 and gain vigilance until end of turn.",*,u,*,10/11/17 0:00,10/11/17 0:00
208,264,Green,Stampeding Elk Herd,Dragons of Tarkir,Creature - Elk (5/5),5\5,3gg,"Formidable � Whenever Stampeding Elk Herd attacks, if creatures you control have total power 8 or greater, creatures you control gain trample until end of turn.",*,c,*,10/11/17 0:00,10/11/17 0:00
209,264,Green,Sunbringer's Touch,Dragons of Tarkir,Sorcery,,2gg,"Bolster X, where X is the number of cards in your hand. Each creature you control with a +1/+1 counter on it gains trample until end of turn. (To bolster X, choose a creature with the least toughness among creatures you control and put X +1/+1 counters on it.)",*,r,*,10/11/17 0:00,10/11/17 0:00
210,264,Green,"Surrak, the Hunt Caller",Dragons of Tarkir,Legendary Creature - Human Warrior) ,5\4,2gg,"Surrak, the Hunt Caller  2GreenGreen (4) 
Legendary Creature � Human Warrior (5/4) 
Formidable � At the beginning of combat on your turn, if creatures you control have total power 8 or greater, target creature you control gains haste until end of turn.",*,r,*,10/11/17 0:00,10/11/17 0:00
211,264,Green,Tread Upon,Dragons of Tarkir,Instant,,1g,Target creature gets +2/+2 and gains trample until end of turn.,*,c,*,10/11/17 0:00,10/11/17 0:00
212,264,Green/White,Arashin Sovereign,Dragons of Tarkir,Creature _ Dragon,6\6,5gw,"Flying
When Arashin Sovereign dies, you may put it on the top or bottom of its owner's library.",*,r,*,10/11/17 0:00,10/11/17 0:00
213,264,Red/Green,Atarka's Command,Dragons of Tarkir,Instant,,rg,"Choose two
- Your opponents can't gain life this turn.
- Atarka's Command deals 3 damage to each opponent.
- You may put a land card from your hand onto the battlefield.
- Creatures you control get +1/+1 and gain reach until end of turn.",*,r,*,10/11/17 0:00,10/11/17 0:00
214,264,Black/Red,Boltwing Marauder,Dragons of Tarkir,Creature _ Dragon,5\4,3kr,"battlefield under your control, target creature gets +2/+0 until end of turn.",*,r,*,10/11/17 0:00,10/11/17 0:00
215,264,White/Blue,Cunning Breezedancer,Dragons of Tarkir,Creature _ Dragon,4\4,4wb,"Creature � Dragon (4/4)
Flying
Whenever you cast a noncreature spell, Cunning Breezedancer gets +2/+2 until end of turn.",*,u,*,10/11/17 0:00,10/11/17 0:00
216,264,Red/Green,Dragonlord Atarka,Dragons of Tarkir,Legendary Creature - Elder Dragon,8\8,5rg,"Flying, trample
When Dragonlord Atarka enters the battlefield, it deals 5 damage divided as you choose among any number of target creatures and/or planeswalkers your opponents control.",*,m,*,10/11/17 0:00,10/11/17 0:00
